"EIN2","OBJECTID","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_AMENDED_X","RETURN_GROUP_X","RETURN_PARTIAL_X","RETURN_TAXPER_DAYS","RETURN_TIME_STAMP","RETURN_TYPE","TAX_PERIOD_BEGIN_DATE","TAX_PERIOD_END_DATE","TAX_YEAR","URL","VERSION","TABLE_ID","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_NAME_ORG_L1","F9_07_COMP_DTK_NAME_ORG_L2","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_AVE_HOUR_WEEK_RL","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00012","","","","RICHARD ZIARKOWSKI","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00011","","","","JAMES TAYLOR","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00002","","","","BROOKE HARRIS","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00014","","","","DAVID MILLER","TREASURER","","","","","X","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00015","","","","DONNA SIZEMORE","PRESIDENT","","","","","X","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00008","","","","DANIELA MENDOZA","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00005","","","","JEREMIAH JOHNSON","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-59-2879654","OID-202402269349301815","592879654","MAIN STREET FORT PIERCE INC","","FALSE","FALSE","FALSE","366","2024-08-13T19:44:06Z","990","2023-05-01","2024-04-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402269349301815_public.xml","2023v5.0","TID-00007","","","","DANA MCSWEENEY","DIRECTOR","","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00002","","","","MISTY BUTLER","OFFICE MANAGER","1","","X","","","","","","62219","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00012","","","","TOMEKIA MOORE","MEMBER AT LARGE","1","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00001","","","","PAUL LAZENBY","EXECUTIVE DIRECTOR","40","","X","","","","X","","74120","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00004","","","","NATASHA KILE","PRESIDENT ELECT","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00009","","","","JAMIE WARD","SECA REPRESENTATIVE","1","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00006","","","","JENNIFER BOWMAN","VP, COMMUNICATIONS","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00011","","","","SHERRY JONES","MEMBER AT LARGE","1","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00014","","","","ZEPHONIA AVANT","PUBLIC POLICY CHAIR","1","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00008","","","","RONNETTE HAYNES","TREASURER","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00013","","","","RENEE PHILPOT","MEMBER AT LARGE","1","","X","","","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00007","","","","DR JOANNA BOWMAN","SECRETARY","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00005","","","","DEE COX","VP, MEMBERSHIP","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00003","","","","SHANEIL PJ YARBROUGH","PRESIDENT","1","","","","X","","","","0","0","0"
"EIN-51-0235726","OID-202402299349301530","510235726","ARKANSAS EARLY CHILDHOOD ASSOCIATION","","FALSE","FALSE","FALSE","365","2024-08-16T17:52:24Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402299349301530_public.xml","2023v5.1","TID-00010","","","","SHAMANDA NELSON","MEMBER AT LARGE","1","","X","","","","","","0","0","0"
"EIN-95-6196689","OID-202402539349300120","956196689","ALVIN MYO POST 365","THE AMERICAN LEGION DEPT OF CA","FALSE","FALSE","FALSE","365","2024-09-09T14:26:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402539349300120_public.xml","2023v5.0","TID-00003","","","","JOE KUNTZ","2ND VICE COM","20","","","","X","","","","0","0","0"
"EIN-95-6196689","OID-202402539349300120","956196689","ALVIN MYO POST 365","THE AMERICAN LEGION DEPT OF CA","FALSE","FALSE","FALSE","365","2024-09-09T14:26:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402539349300120_public.xml","2023v5.0","TID-00001","","","","BRAD SAKEMI","COMMANDER","20","","","","X","","","","0","0","0"
"EIN-95-6196689","OID-202402539349300120","956196689","ALVIN MYO POST 365","THE AMERICAN LEGION DEPT OF CA","FALSE","FALSE","FALSE","365","2024-09-09T14:26:29Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402539349300120_public.xml","2023v5.0","TID-00002","","","","TOM MOORE","1ST VICE COM","20","","","","X","","","","0","0","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00009","0","","","MARK FREELAND","TRUSTEE","2","","","","","","","","360","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00005","0","","","NATHAN BEHA","FINANCIAL SEC","2","","","","","","","","3580","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00008","0","","","ED WHEELER","TRUSTEE","2","","","","","","","","360","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00006","0","","","TERRY BUNNER","CONDUCTOR","2","","","","","","","","0","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00004","0","","","JODY BONFINI","VICE PRESIDENT","2","","","","","","","","1035","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00007","0","","","BRANDON GORRELL","WARDEN","2","","","","","","","","0","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00003","0","","","JOHN WALKER","RECORDING SECRETARY","4","","","","","","","","1350","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00001","0","","","STEVEN LONG","PRESIDENT","4","","","","","","","","900","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00010","0","","","DANIEL HILEMAN","TRUSTEE","2","","","","","","","","300","","0"
"EIN-81-4238949","OID-202402549349200335","814238949","UNITED BROTHERHOOD OF CARPENTERS & 436","KML CARPENTERS LOCAL 436","FALSE","FALSE","FALSE","366","2024-09-10T15:38:43Z","990EZ","2023-07-01","2024-06-30","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402549349200335_public.xml","2023v5.0","TID-00002","0","","","JOE ELLIOTT","TREASURER","10","","","","","","","","2835","","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00007","","","","BRIAN WOODS","TRUSTEE","","","X","","","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00009","","","","JOHN BRANNON","TRUSTEE","","","X","","","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00001","","","","ROBERT HICKMAN","PRESIDENT","","","","","X","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00002","","","","DWANE FOISY","VICE PRESIDE","","","","","X","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00006","","","","HAROLD BENNETT","TRUSTEE","","","X","","","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00004","","","","MIKE MCCULLOUGH","MEMBERSHIP C","","","","","X","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00008","","","","CHRIS SMITH","TRUSTEE","","","X","","","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00005","","","","RUSTY JONES","SECRETARY","","","","","X","","","","0","0","0"
"EIN-34-1799854","OID-202402559349301510","341799854","NORTH AMERICAN POLICE WORK DOG","ASSOCIATION","FALSE","FALSE","FALSE","365","2024-09-11T18:54:47Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402559349301510_public.xml","2023v5.0","TID-00003","","","","WILLIAM FAUS SR","TREASURER","","","","","X","","","","0","0","0"
"EIN-81-0898315","OID-202402579349301850","810898315","SECOND NURTURE","","FALSE","FALSE","FALSE","365","2024-09-13T22:34:20Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402579349301850_public.xml","2023v5.0","TID-00002","","","","Samara Hutman","Affiliate Director","20","","","","","X","","","71042","0","0"
"EIN-81-0898315","OID-202402579349301850","810898315","SECOND NURTURE","","FALSE","FALSE","FALSE","365","2024-09-13T22:34:20Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402579349301850_public.xml","2023v5.0","TID-00010","","","","Denene Millner","Trustee","0.5","","X","","","","","","0","0","0"
"EIN-81-0898315","OID-202402579349301850","810898315","SECOND NURTURE","","FALSE","FALSE","FALSE","365","2024-09-13T22:34:20Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402579349301850_public.xml","2023v5.0","TID-00001","","","","Susan Silverman","Executive Director & Trustee","40","","","","","X","X","","133624","0","0"
"EIN-81-0898315","OID-202402579349301850","810898315","SECOND NURTURE","","FALSE","FALSE","FALSE","365","2024-09-13T22:34:20Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402579349301850_public.xml","2023v5.0","TID-00005","","","","April Dinwoodie","Trustee","0.1","","X","","","","","","0","0","0"
"EIN-81-0898315","OID-202402579349301850","810898315","SECOND NURTURE","","FALSE","FALSE","FALSE","365","2024-09-13T22:34:20Z","990","2023-01-01","2023-12-31","2023","https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202402579349301850_public.xml","2023v5.0","TID-00011","","","","Peter Mutabazi","Trustee","0.5","","X","","","","","","0","0","0"
